"Id","Date","Time","Question","Details","Answer","Notes","Entered By","What type of questions?","What tools were used?","What forms were used?","If Technology Question:","Was the patron referred elsewhere?"
"o16123150","2017-06-19","16:00","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16115429","2017-06-18","18:05","0","","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16110699","2017-06-16","15:54","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16105520","2017-06-15","20:23","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16101362","2017-06-15","14:15","2","","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16101363","2017-06-15","14:15","","","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16099544","2017-06-15","12:12","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16096126","2017-06-14","20:02","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16095343","2017-06-14","18:25","","","18","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16095339","2017-06-14","18:25","","","2","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16093445","2017-06-14","15:58","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16091512","2017-06-14","13:58","3","","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16090036","2017-06-14","12:30","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16081781","2017-06-13","14:24","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16075730","2017-06-12","20:05","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16074884","2017-06-12","18:21","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16073152","2017-06-12","16:12","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16071104","2017-06-12","14:17","0","","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16065783","2017-06-11","18:00","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16064880","2017-06-11","12:21","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16060861","2017-06-09","15:48","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16059888","2017-06-09","14:11","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16058621","2017-06-09","12:06","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16055827","2017-06-08","20:08","0","","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16052082","2017-06-08","14:03","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16050905","2017-06-08","12:31","1","","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16019367","2017-06-07","20:01","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16018687","2017-06-07","18:07","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16017366","2017-06-07","16:10","","","2","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16015962","2017-06-07","14:26","","","2","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16010235","2017-06-06","20:03","","","2","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o16009389","2017-06-06","18:06","","","2","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15981183","2017-06-01","20:09","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15972669","2017-05-31","20:08","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15806004","2017-05-26","16:21","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15750215","2017-05-19","20:14","","0","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15749947","2017-05-19","18:10","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15749632","2017-05-19","17:09","","1","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15747815","2017-05-19","13:53","","","2","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15745819","2017-05-19","09:56","","","13","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15745376","2017-05-19","08:12","","","2","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15744950","2017-05-19","00:01","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15744689","2017-05-18","22:11","","","16","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15744263","2017-05-18","20:16","","","24","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15743664","2017-05-18","18:17","","","33","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15739480","2017-05-18","11:58","","","29","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15738543","2017-05-18","10:26","","","10","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15737889","2017-05-18","08:22","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15735866","2017-05-17","22:11","","","33","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15735503","2017-05-17","20:46","","","44","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15734526","2017-05-17","18:12","","","57","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15733214","2017-05-17","16:04","","","76","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15730208","2017-05-17","12:04","","","28","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15728893","2017-05-17","09:57","","","10","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15728432","2017-05-17","08:13","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15727444","2017-05-17","00:02","","","13","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15727044","2017-05-16","22:05","","","30","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15726428","2017-05-16","19:58","","","29","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15725774","2017-05-16","18:14","","","24","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15724468","2017-05-16","16:10","","","31","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15722547","2017-05-16","14:06","","","41","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15720872","2017-05-16","12:05","","","31","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15718278","2017-05-16","08:15","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15717517","2017-05-16","00:06","","","20","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15717010","2017-05-15","22:05","","","49","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15716295","2017-05-15","20:07","","","42","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15715481","2017-05-15","18:14","","","44","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15713653","2017-05-15","16:08","","","56","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15711228","2017-05-15","14:29","","","84","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15707158","2017-05-15","10:44","","","16","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15705389","2017-05-15","08:26","","3","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15704667","2017-05-15","00:15","","","4","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15704246","2017-05-14","21:56","","","71","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15703863","2017-05-14","20:06","","","62","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15703466","2017-05-14","18:07","","","50","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15703164","2017-05-14","16:05","","","79","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15702807","2017-05-14","14:04","","","71","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15702624","2017-05-14","12:19","","","15","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15702172","2017-05-13","20:05","","","70","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15702015","2017-05-13","18:02","","","45","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15701724","2017-05-13","16:12","","","43","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15701455","2017-05-13","14:35","","","57","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15701002","2017-05-13","12:22","","","15","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15700708","2017-05-13","10:00","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15700359","2017-05-12","20:40","","","16","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15700125","2017-05-12","18:39","","","31","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15697658","2017-05-12","14:06","","","44","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15695165","2017-05-12","10:12","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15694491","2017-05-12","08:11","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15693903","2017-05-12","00:02","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15693447","2017-05-11","22:05","","","15","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15692717","2017-05-11","20:12","","","29","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15691776","2017-05-11","18:09","","43","43","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o15690391","2017-05-11","16:17","","80","80","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
